id,sqm,room,price,description,agency,url,date,source
9352021,26,1,28600000,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021,2020-01-06,hu
9737619,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737619,2020-01-06,hu
9737873,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737873,2020-01-06,hu
9729050,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9729050,2020-01-06,hu
9855264,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9855264,2020-01-06,hu
9836365,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9836365,2020-01-13,hu
9737619,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737619,2020-01-13,hu
9737873,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737873,2020-01-13,hu
9855916,29,1,39900000,"ELADÓ GYÖNYÖRŰEN FELÚJÍTOTT STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI SZABADSÁG TÉR SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ TERVEI ALAPJÁN!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok egy igényesen korszerűsített belvárosi tégla lakást, amely felújított, jó...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;29-negyzetmeter;1-1-szoba;tegla-epitesu/9855916,2020-01-13,hu
9855921,29,1,39900000,"ELADÓ GYÖNYÖRŰEN FELÚJÍTOTT STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI SZABADSÁG TÉR SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ TERVEI ALAPJÁN!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok egy igényesen korszerűsített belvárosi tégla lakást, amely felújított, jó...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;29-negyzetmeter;1-1-szoba;tegla-epitesu/9855921,2020-01-13,hu
9691179,29,1,29900000,"Eladó a Belváros szívében, közel a Bazilikához egy 20nm-es lakás!
Jelenleg hosszútávra ki van adva, Budapest egyik legcsodálatosabb környékén, a Hercegprímás utcában, ez a földszinten található 20 nm-es (+9 nm galéria) igényesen felújított és...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9691179,2020-01-13,hu
9286302,30,0,43000000,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302,2020-01-13,hu
9855815,30,1,39900000,"ELADÓ KÉT 5. EMELETI STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI KATONA JÓZSEF SZÍNHÁZ SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ ÁLTAL FELÚJÍTVA!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok két igényesen korszerűsített belvárosi tégla lakást, amely jó állapotú és jó...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;30-negyzetmeter;1-1-szoba;tegla-epitesu/9855815,2020-01-13,hu
9855857,30,1,39900000,"ELADÓ KÉT 5. EMELETI STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI KATONA JÓZSEF SZÍNHÁZ SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ ÁLTAL FELÚJÍTVA!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok két igényesen korszerűsített belvárosi tégla lakást, amely jó állapotú és jó...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;30-negyzetmeter;1-1-szoba;tegla-epitesu/9855857,2020-01-13,hu
9875026,33,1,42000000,"Eladó Budapest 5. kerületben frekventált részen, 33 négyzetméteres,liftes,4.emeleti egy szobás lakás. A lakásban a konyha,előszoba ,szoba egy légtérben helyezkedik el.Az ingatlan napfényes ,világos ,tiszta zárt lépcsőházban található.A Dunától...",OTP Ingatlanpont Hűvösvölgyi út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9875026,2020-01-13,hu
9862327,29,1,29900000,"V. kerületben, Ferenciek teréhez közel, tulajdoni lap szerint 28 nm-es, valóságban 29 nm-es, frissen felújított lakás keresi leendő tulajdonosát!
A szépen karbantartott, jó állapotú, kb. 60 lakásos ház az 1920-as években épült.
A...","City Cartel - XI. ker, Hegyalja út",https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9862327,2020-01-13,hu
9744403,32,1,37900000,Kiváló elosztású 1 szoba + galériás lakást kínálunk megvételre az V. kerületben. Az ingatlan a Vígszínháztól 1 perc sétára található.Második emeleti elhelyezkedésének és utcai tájolásának köszönhetően egész nap világos. A hasznos területet egy 5...,,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9744403,2020-01-13,hu
9608119,27,2,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119,2020-01-13,hu
9854819,28,1,29900000,"Eladásra kínálom ezt a felújított, tehermentes lakást, ami az V. kerületben, a Ferenciek terénél, egy gyönyörűen karbantartott, nagy udvaros, két bejáratos társasház földszintjén helyezkedik el.
A lakás udvari nézetű, kifejezetten csendes és...",Otthon Centrum - Andrássy út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;29-millio-ft;28-negyzetmeter;1-szoba;tegla-epitesu/9854819,2020-01-13,hu
9864890,29,1,39900000,"Budapest V. kerületében, a Lipótvárosban, a Parlament közelében. Esztétikailag teljes körűen felújított 29 nm-es 1,5 szobás földszinti lakás eladó. A lakás belső elosztása: amerikai konyhás nappali, hálószoba, fürdőszoba wc-vel, valamint a...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9864890,2020-01-13,hu
9873964,33,1,42000000,"Eladó Budapest 5. kerületben frekventált részen, 33 négyzetméteres,liftes,4.emeleti egy szobás lakás. A lakásban a konyha,előszoba ,szoba egy légtérben helyezkedik el.Az ingatlan napfényes ,világos ,tiszta zárt lépcsőházban található.A Dunától...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9873964,2020-01-13,hu
9744984,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Bokréta,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9744984,2020-01-13,hu
9762857,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9762857,2020-01-13,hu
9761402,27,2,23500000,"ELADÓ az 5.kerületben, a Jászai és a Nyugati tér között egy udvari bejárattal rendelkező, LAKÁSCÉLRA (így akár rövid- vagy hosszútávú kiadásra) IS KIALAKÍTHATÓ ingatlan.
A helyiség belső két szintes (15 nm alapterület+ 12 nm galéria), összesen...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/23-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9761402,2020-01-13,hu
9752059,32,1,37900000,"Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik.
A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai konyhás...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/lipotvaros;37-millio-ft;32-negyzetmeter;1-1-szoba;tegla-epitesu/9752059,2020-01-13,hu
9738947,30,1,43300000,"Budapest, 5th district, Vaci street, 30 m2 130.000 Euro
Vaci-street,sunny studio&balcony,view,newly furnished,internet,AC (5thVaci-utca,Ferencziek-tere,Main-Market)
5th-Vaci-street,sunny studio&balcony,view,newly furnished,internet
-near...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;1-szoba;nincs-megadva-epitesu/9738947,2020-01-13,hu
9805078,28,1,29900000,"Eladásra kínálunk Budapest 5. kerületében a Városház utcában egy fölszinti kis lakást. Tulajdoni lap szerint 28 m2, a valóságban 32. Fűtését gáz konvektor biztosítja. A vezetékek, 2019-ben részleges felújításon esett át a lakás, a fűtés és az...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;28-negyzetmeter;1-szoba;tegla-epitesu/9805078,2020-01-13,hu
9352021,26,1,28600000,"Budapest V. kerületének központi közkedvelt részén, ötemeletes téglaépítésű társasház 2. emeletén, 26nm-es lakás eladó.
Az ingatlan falai fiatalos, halvány színekre lettek festve.
Szobái magas kopásállóságú és jó állapotban lévő laminált...",GREAT HOME,https://ingatlanok.hu/elado/lakas/budapest_v_ker/28-millio-ft;26-negyzetmeter;1-szoba;tegla-epitesu/9352021,2020-01-13,hu
9855264,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9855264,2020-01-13,hu
9842353,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9842353,2020-01-13,hu
9737873,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737873,2020-01-19,hu
9729050,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9729050,2020-01-19,hu
9737619,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9737619,2020-01-19,hu
9691179,29,1,29900000,"Eladó a Belváros szívében, közel a Bazilikához egy 20nm-es lakás!
Jelenleg hosszútávra ki van adva, Budapest egyik legcsodálatosabb környékén, a Hercegprímás utcában, ez a földszinten található 20 nm-es (+9 nm galéria) igényesen felújított és...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9691179,2020-01-19,hu
9286302,30,0,43000000,"Eladó az V. kerületben egyedülálló panorámával rendelkező 6.emeleti 30 nm es lakás a
Liftes, rendezett épületben található a lakás.
Óriási ablakokból élvezheti a csodálatos kilátást, Deák tér -Hild tér parkot, a Szent István Bazilikát, Budapest...",Gold House Ingatlaniroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;0-szoba;tegla-epitesu/9286302,2020-01-19,hu
9855921,29,1,39900000,"ELADÓ GYÖNYÖRŰEN FELÚJÍTOTT STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI SZABADSÁG TÉR SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ TERVEI ALAPJÁN!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok egy igényesen korszerűsített belvárosi tégla lakást, amely felújított, jó...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;29-negyzetmeter;1-1-szoba;tegla-epitesu/9855921,2020-01-19,hu
9855916,29,1,39900000,"ELADÓ GYÖNYÖRŰEN FELÚJÍTOTT STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI SZABADSÁG TÉR SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ TERVEI ALAPJÁN!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok egy igényesen korszerűsített belvárosi tégla lakást, amely felújított, jó...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;29-negyzetmeter;1-1-szoba;tegla-epitesu/9855916,2020-01-19,hu
9884237,31,1,36000000,"Befektetők figyelmébe ajánlom! Megvételre kínálunk az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes,...",CDC Bokréta,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9884237,2020-01-19,hu
9855857,30,1,39900000,"ELADÓ KÉT 5. EMELETI STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI KATONA JÓZSEF SZÍNHÁZ SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ ÁLTAL FELÚJÍTVA!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok két igényesen korszerűsített belvárosi tégla lakást, amely jó állapotú és jó...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;30-negyzetmeter;1-1-szoba;tegla-epitesu/9855857,2020-01-19,hu
9855815,30,1,39900000,"ELADÓ KÉT 5. EMELETI STÚDIÓ DESIGN LAKÁS AZ V. KERÜLETI KATONA JÓZSEF SZÍNHÁZ SZOMSZÉDSÁGÁBAN!
LAKBERENDEZŐ ÁLTAL FELÚJÍTVA!
ALKUKÉPES! ALKUKÉPES!
Eladásra kínálok két igényesen korszerűsített belvárosi tégla lakást, amely jó állapotú és jó...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;30-negyzetmeter;1-1-szoba;tegla-epitesu/9855815,2020-01-19,hu
9875026,33,1,42000000,"Eladó Budapest 5. kerületben frekventált részen, 33 négyzetméteres,liftes,4.emeleti egy szobás lakás. A lakásban a konyha,előszoba ,szoba egy légtérben helyezkedik el.Az ingatlan napfényes ,világos ,tiszta zárt lépcsőházban található.A Dunától...",OTP Ingatlanpont Hűvösvölgyi út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9875026,2020-01-19,hu
9883668,31,1,36000000,"Befektetők figyelmébe ajánlom! Megvételre kínálunk az V. kerületben, a Honvéd utcában egy jó állapotú, karbantartott liftes ház 4. emeletén lévő, jelenleg egy szobás, de igény szerint másfél szobássá alakítható (lásd átalakítási terv), csendes,...",CDC Báthory,https://ingatlanok.hu/elado/lakas/budapest_v_ker/36-millio-ft;31-negyzetmeter;1-szoba;tegla-epitesu/9883668,2020-01-19,hu
9864890,29,1,39900000,"Budapest V. kerületében, a Lipótvárosban, a Parlament közelében. Esztétikailag teljes körűen felújított 29 nm-es 1,5 szobás földszinti lakás eladó. A lakás belső elosztása: amerikai konyhás nappali, hálószoba, fürdőszoba wc-vel, valamint a...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/39-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9864890,2020-01-19,hu
9854819,28,1,29900000,"Eladásra kínálom ezt a felújított, tehermentes lakást, ami az V. kerületben, a Ferenciek terénél, egy gyönyörűen karbantartott, nagy udvaros, két bejáratos társasház földszintjén helyezkedik el.
A lakás udvari nézetű, kifejezetten csendes és...",Otthon Centrum - Andrássy út,https://ingatlanok.hu/elado/lakas/budapest_v_ker/belvaros;29-millio-ft;28-negyzetmeter;1-szoba;tegla-epitesu/9854819,2020-01-19,hu
9862327,29,1,29900000,"V. kerületben, Ferenciek teréhez közel, tulajdoni lap szerint 28 nm-es, valóságban 29 nm-es, frissen felújított lakás keresi leendő tulajdonosát!
A szépen karbantartott, jó állapotú, kb. 60 lakásos ház az 1920-as években épült.
A...","City Cartel - XI. ker, Hegyalja út",https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9862327,2020-01-19,hu
9608119,27,2,22700000,"*** V. KERÜLETI, BELSŐUDVAROS LAKÁS ELADÓ A SZENT ISTVÁN KÖRÚTON ***
Eladásra kínálok egy, tulajdoni lap szerint 27m2, két szintes (13,5+13,5m2) felújítandó garzont. Elhelyezkedése a Nyugati tér és a Jászai Mari tér között , a körúton van....",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/22-millio-ft;27-negyzetmeter;2-szoba;tegla-epitesu/9608119,2020-01-19,hu
9739093,30,1,43300000,"Budapest, 5th district, Vaci street, 30 m2 135.000 Euro
Vaci-street,sunny studio&balcony,view,newly furnished,internet,AC (5thVaci-utca,Ferencziek-tere,Main-Market)
5th-Vaci-street,sunny studio&balcony,view,newly furnished,internet
-near...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/43-millio-ft;30-negyzetmeter;1-szoba;nincs-megadva-epitesu/9739093,2020-01-19,hu
9883333,29,1,29900000,"V. ker. Belvárosban, pár lépésre a PÁRIZSI UDVARTÓL felújított földszinti kis lakás eladó.
29 m2, 1 szoba, zuhanyzós fürdőszoba Wc-vel.
Fűtés konvektorral történik, közös költség 7500 Ft/hó.
A műszaki felújítás nem régen fejeződött be,...",GDN Ingatlaniroda.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9883333,2020-01-19,hu
9883290,29,1,29900000,"V. ker. Belvárosban, pár lépésre a PÁRIZSI UDVARTÓL felújított földszinti kis lakás eladó.
29 m2, 1 szoba, zuhanyzós fürdőszoba Wc-vel.
Fűtés konvektorral történik, közös költség 7500 Ft/hó.
A műszaki felújítás nem régen fejeződött be,...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/29-millio-ft;29-negyzetmeter;1-szoba;tegla-epitesu/9883290,2020-01-19,hu
9744403,32,1,37900000,Kiváló elosztású 1 szoba + galériás lakást kínálunk megvételre az V. kerületben. Az ingatlan a Vígszínháztól 1 perc sétára található.Második emeleti elhelyezkedésének és utcai tájolásának köszönhetően egész nap világos. A hasznos területet egy 5...,,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9744403,2020-01-19,hu
9873964,33,1,42000000,"Eladó Budapest 5. kerületben frekventált részen, 33 négyzetméteres,liftes,4.emeleti egy szobás lakás. A lakásban a konyha,előszoba ,szoba egy légtérben helyezkedik el.Az ingatlan napfényes ,világos ,tiszta zárt lépcsőházban található.A Dunától...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9873964,2020-01-19,hu
9882833,33,1,42000000,"Eladó Budapest 5. kerületben frekventált részen, 33 négyzetméteres,liftes,4.emeleti egy szobás lakás. A lakásban a konyha,előszoba ,szoba egy légtérben helyezkedik el.Az ingatlan napfényes ,világos ,tiszta zárt lépcsőházban található.A Dunától...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9882833,2020-01-19,hu
9882768,33,1,42000000,"Eladó Budapest 5. kerületben frekventált részen, 33 négyzetméteres,liftes,4.emeleti egy szobás lakás. A lakásban a konyha,előszoba ,szoba egy légtérben helyezkedik el.Az ingatlan napfényes ,világos ,tiszta zárt lépcsőházban található.A Dunától...",,https://ingatlanok.hu/elado/lakas/budapest_v_ker/42-millio-ft;33-negyzetmeter;1-szoba;tegla-epitesu/9882768,2020-01-19,hu
9744984,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",CDC Bokréta,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9744984,2020-01-19,hu
9836365,32,1,37900000,"3 az 1-ben! Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik. A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, ÚJ LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai...",Cdci Teréz krt-i iroda,https://ingatlanok.hu/elado/lakas/budapest_v_ker/37-millio-ft;32-negyzetmeter;1-szoba;tegla-epitesu/9836365,2020-01-19,hu
9752059,32,1,37900000,"Tökéletes befektetés, ahol a modern stílus, és a belvárosi életérzés találkozik.
A NYUGATI TÉRHEZ KÖZEL, FELÚJÍTOTT, EMELETI LAKÁSOK ELADÓK!!! AZ V. KERÜLETBEN, LIPÓTVÁROS kedvelt részén, kerültek kialakításra egy 30 m2-s, amerikai konyhás...",CDC Ingatlan IV.Ker. Szita Ingatlan Kft.,https://ingatlanok.hu/elado/lakas/budapest_v_ker/lipotvaros;37-millio-ft;32-negyzetmeter;1-1-szoba;tegla-epitesu/9752059,2020-01-19,hu
